#META|ref=04/2026|gerado=2026-07-21|fonte=SUDECAP
11.85.04|CAIXA INTERNA METAL - EMBUTIR/SOBREPOR - TELEFONIA Nº5 (80 X 80 X 12)CM, COM PORTA E FUNDO DE MADEIRA|UN
11.85.05|CAIXA INTERNA METAL - EMBUTIR/SOBREPOR - TELEFONIA Nº6 (100 X 100 X 12)CM, COM PORTA E FUNDO DE MADEIRA|UN
11.91.02|CABO DE COBRE NU # 10MM2|M
11.91.03|CABO DE COBRE NU # 16 MM2|M
11.91.04|CABO DE COBRE NU # 25 MM2|M
11.91.05|CABO DE COBRE NU # 35 MM2|M
11.91.06|CABO DE COBRE NU # 50 MM2|M
11.91.09|CABO DE COBRE NU # 70MM2|M
11.92.01|TERMINAL AÉREO (CAPTOR), AÇO GALVANIZADO D= 3/8" X 250MM|UN
11.92.02|CONECTOR DE BRONZE COM FURO VERTICAL PARA CAPTOR|UN
11.92.03|CAIXA EQUALIZAÇÃO DE POLIPROPILENO 180 X 145MM B 6MM|UN
11.92.04|MOLDE PARA SOLDA EXOTÉRMICA HCL 5/8" 50-5|UN
11.92.06|PRESILHA LATÃO PARA CABO 35 / 50MM2 COM PARAFUSO E BUCHA S6|UN
11.92.07|CONECTOR MINI-GAR 16 A 35MM2 PARA TERMINAIS AÉREOS|UN
11.92.08|CAIXA METÁLICA 38 X 32CM COM PLACA DE COBRE PARA EQUALIZAÇÃO|UN
11.92.09|TERMINAL AÉREO EM LATÃO SEXTAVADO 5/16 X 250 TEL-023|UN
11.92.11|FIXADOR ÔMEGA EM LATÃO PARA CABO 35 MM2|UN
11.92.12|GRAMPO TIPO X ESTAMPADO COBRE 35 MM2|UN
11.92.13|PRESILHA LATÃO 16 MM2 FURO COM DIÂMETRO DE 5MM|UN
11.92.14|FIXADOR ÔMEGA EM LATÃO PARA CABO DE COBRE 16/25MM2|UN
11.92.15|CONECTOR EMENDA E MEDIÇÃO PARA CABOS COBRE 16 A 50MM2|UN
11.92.16|TERMINAL DE COMPRESSÃO 1 FURO DE 16 MM2|UN
11.92.17|CAIXA DE EQUALIZAÇÃO 20 X 20CM COM 9 TERMINAIS|UN
11.92.18|HASTE ALTA CAMADA 254 MICRONS 5/8"X2,40M|UN
11.92.19|TERMINAL DE COMPRESSÃO 1 FURO 35 MM2|UN
11.92.20|TERMINAL DE COMPRESSÃO EM COBRE ESTANHADO TEL-5035/EQUIVALENTE|UN
11.92.21|PARAFUSO SEXTAVADO AÇO INOX ROSCA SOBERANA M6 X 45MM TEL-5346/EQUIVALENTE|UN
11.92.22|PORCA SEXTAVADA EM AÇO INOX TEL-5414/EQUIVALENTE|UN
11.92.23|PARAFUSO FENDA AUTOTARRAXANTE INOX 4,2X32MM|UN
11.92.24|ABRAÇADEIRA PVC TIPO COLAR 1"|UN
11.92.25|BARRA CHATA DE ALUMÍNIO 7/8" X 1/8" X 3000MM|UN
11.92.26|MASTRO DN = 1 1/2" 3M|UN
11.92.27|PARA-RAIO TIPO FRANKLIN 4 PONTAS LATÃO CROMADO 350MM|UN
11.92.28|ARRUELA DE PRESSÃO EM AÇO INOX TEL-5303/EQUIVALENTE|UN
11.92.30|CAIXA DE INSPEÇÃO EM PVC 300 X 300MM TAMPA FOFO TIPO SOLO|UN
11.92.31|CONECTOR DE PRESSÃO 35MM2 TEL-5015/EQUIVALENTE|UN
11.92.32|BARRA GALVANIZADA A FOGO D= 3/8" X 3,4M (RE-BAR)|UN
11.92.33|TERMINAL EM LATÃO 16-50MM2 TEL-5099/EQUIVALENTE|UN
11.92.34|SUPORTE EM LATÃO D= 1/4"|UN
11.92.42|CAIXA DE EQUALIZAÇÃO 40 X 40 X 15CM COM 11 TERMINAIS|UN
11.92.43|MOLDE PPS 35-2 PARA SOLDA EXOTÉRMICA|UN
11.92.44|CARTUCHO Nº45 PARA SOLDA EXOTÉRMICA|UN
11.92.45|FORNECIMENTO DE ALICATE PEQUENO Z-200 PARA UTILIZAÇÃO EM MOLDE DE SOLDA EXOTÉRMICA|UN
11.92.46|SELANTE ELÁSTICO MONOCOMPONENTE À BASE DE POLIURETANO PARA JUNTAS DIVERSAS 310ML|UN
11.92.48|TERMINAL COMPRESÃO COBRE ESTANHADO 1 FURO 50MM TEL5050/EQUIVALENTE|UN
11.92.49|CARTUCHO PARA SOLDA NÚMERO 115 TEL-99115/EQUIVALENTE|UN
11.93.02|SUPRESSOR DE SURTO VCL 275V 45KA CLAMPER/EQUIVALENTE|UN
12.05.01|KIT PORTA PRONTA, COMPLETA, VÃO LIVRE 60X210CM, ESPUMA EXPANSIVA PARCIAL, FORNECIMENTO E INSTALAÇÃO ADP REF 90788|UN
12.05.02|KIT PORTA PRONTA, COMPLETA, VÃO LIVRE 70X210CM, ESPUMA EXPANSIVA PARCIAL, FORNECIMENTO E INSTALAÇÃO ADP REF 90789|UN
12.05.03|KIT PORTA PRONTA, COMPLETA, VÃO LIVRE 80X210CM, ESPUMA EXPANSIVA PARCIAL, FORNECIMENTO E INSTALAÇÃO ADP REF 90790|UN
12.05.04|KIT PORTA PRONTA, COMPLETA, VÃO LIVRE 90X210CM, ESPUMA EXPANSIVA TOTAL, FORNECIMENTO E INSTALAÇÃO ADP REF 100675|UN
12.06.01|PORTA COMPLETA (PORTA COM DOBRADIÇAS, MARCO, ALIZAR E FECHADURA) 60X210CM, FORNECIMENTO E INSTALAÇÃO REF 90841|UN
12.06.02|PORTA COMPLETA (PORTA COM DOBRADIÇAS, MARCO, ALIZAR E FECHADURA) 70X210CM, FORNECIMENTO E INSTALAÇÃO REF 90842|UN
12.06.03|PORTA COMPLETA (PORTA COM DOBRADIÇAS, MARCO, ALIZAR E FECHADURA) 80X210CM, FORNECIMENTO E INSTALAÇÃO REF 90843|UN
12.06.04|PORTA COMPLETA (PORTA COM DOBRADIÇAS, MARCO, ALIZAR E FECHADURAS) 90X210CM, FORNECIMENTO E INSTALAÇÃO REF 90844|UN
12.07.01|FOLHA DE PORTA DE MADEIRA PARA VÃO 60X210CM, E= 35MM, NÚCLEO SARRAFEADO, INCLUSIVE DOBRADIÇA, FORNECIMENTO E INSTALAÇÃO ADP REF 90820|UN
12.07.02|FOLHA DE PORTA DE MADEIRA PARA VÃO 70X210CM, E= 35MM, NÚCLEO SARRAFEADO, INCLUSIVE DOBRADIÇA, FORNECIMENTO E INSTALAÇÃO ADP REF 90821|UN
12.07.03|FOLHA DE PORTA DE MADEIRA PARA VÃO 80X210CM, E= 35MM, NÚCLEO SARRAFEADO, INCLUSIVE DOBRADIÇA, FORNECIMENTO E INSTALAÇÃO ADP REF 90822|UN
12.07.04|FOLHA DE PORTA DE MADEIRA PARA VÃO 90X210CM, E= 35MM, NÚCLEO SARRAFEADO, INCLUSIVE DOBRADIÇA, FORNECIMENTO E INSTALAÇÃO ADP REF 90823|UN
12.08.01|MARCO DE MADEIRA PARA PORTAS, FIXADO COM ARGAMASSA, SEM ALIZARES, FORNECIMENTO E INSTALAÇÃO REF 90806|UN
12.08.02|ALIZAR L=7CM PARA PORTA, FIXADO COM PREGOS, FORNECIMENTO E INSTALAÇÃO REF 100659|M
12.50.01|FECHADURA COMPLETA PARA PORTAS EXTERNAS, FORNECIMENTO E INSTALAÇÃO REF 90830|UN
12.50.02|FECHADURA COMPLETA PARA PORTAS INTERNAS, FORNECIMENTO E INSTALAÇÃO REF 90830|UN
12.50.03|FECHADURA COMPLETA PARA PORTAS DE BANHEIRO, FORNECIMENTO E INSTALAÇÃO REF 90830|UN
12.50.04|FECHADURA COMPLETA PARA PORTAS INTERNAS/EXTERNAS, FORNECIMENTO E INSTALAÇÃO REF 90830|UN
12.50.06|TRINCO TARJETA PARA PORTAS, FORNECIMENTO E INSTALAÇÃO REF 100705|UN
12.50.07|TARJETA LIVRE-OCUPADO PARA PORTAS, FORNECIMENTO E INSTALAÇÃO REF 100705|UN
13.01.01|JANELAS DE ALUMÍNIO - MÁXIMO AR, COM VIDROS, BATENTES E FERRAGENS, SEM CONTRA MARCO REF 94569|M2
13.01.02|JANELAS DE ALUMÍNIO DE CORRER, 2 FOLHAS, COM VIDROS, BATENTES E FERRAGENS, SEM CONTRA MARCO REF 94570|M2
13.01.03|JANELAS DE ALUMÍNIO DE CORRER, 3 FOLHAS, 2 VENEZIANAS, 1 COM VIDRO, BATENTES E FERRAGENS, SEM CONTRA MARCO REF 94572|M2
13.01.04|JANELAS DE ALUMÍNIO DE CORRER, 4 FOLHAS, COM VIDROS, BATENTES E FERRAGENS, SEM CONTRA MARCO REF 94573|M2
13.01.05|JANELAS DE ALUMÍNIO DE CORRER, 6 FOLHAS(2 VENEZIANAS FIXAS, 2 DE CORRER, 2 COM VIDRO) BATENTES E FERRAGENS, SEM CONTRA MARCO REF 94580|M2
13.01.10|CONTRAMARCO DE ALUMÍNIO, FIXAÇÃO COM PARAFUSOS REF 94590|M
13.02.01|PORTA DE ALUMÍNIO DE ABRIR COM LAMBRI, FIXAÇÃO COM PARAFUSOS ADP REF 91338|M2
13.31.11|PORTÃO COM TUBOS E TELAS DE AÇO, 1 FOLHA - CHUMBADO EM ESTRUTURA - FORNECIMENTO E INSTALAÇÃO|M2
13.31.12|PORTÃO COM TUBOS E TELAS DE AÇO, 1 FOLHA - SOLDADO EM ESTRUTURA - FORNECIMENTO E INSTALAÇÃO|M2
13.31.13|PORTÃO COM TUBOS E TELAS DE AÇO, 2 FOLHAS - CHUMBADO EM ESTRUTURA - FORNECIMENTO E INSTALAÇÃO|M2
13.31.14|PORTÃO COM TUBOS E TELAS DE AÇO, 2 FOLHAS - SOLDADO EM ESTRUTURA - FORNECIMENTO E INSTALAÇÃO|M2
13.31.51|PORTÃO COM TUBOS (2") E TELAS DE AÇO, 1 FOLHA, 1,10 X 2,25M - PADRÃO SUDECAP - PRODUÇÃO EM SERRALHERIA|UN
13.31.52|PORTÃO COM TUBOS (2") E TELAS DE AÇO, 2 FOLHAS, 3,00 X 2,25M - PADRÃO SUDECAP - PRODUÇÃO EM SERRALHERIA|UN
13.31.53|DOBRADIÇA TUBULAR DE GIRO PARA PORTÃO DE TUBO (2") E TELA DE AÇO|UN
13.38.04|GRADE EM FERRO FIXADO EM VÃOS DE JANELAS ADP REF 99861|M2
13.40.53|BARRA DE APOIO EM AÇO INOX PARA LAVATÓRIO RETANGULAR D=32MM L=49 X 64 X 49CM E= 1,5MM|UN
13.40.55|BARRA DE APOIO EM AÇO INOX PARA LAVATÓRIO DE CANTO D=32MM E= 1,5MM|UN
13.40.56|BARRA DE APOIO EM AÇO INOX RETA D=32MM L=80CM E=1,5MM (ABNT NBR 9050:2020)|UN
13.40.57|BARRA DE APOIO EM AÇO INOX LATERAL COM REFORÇO D=32MM L= 80CM E=1,5MM (ABNT NBR 9050:2020)|UN
13.40.58|BARRA DE APOIO EM AÇO INOX EM "L" D=32MM 70X70CM E=1,5MM (ABNT NBR 9050:2020)|UN
13.40.59|BARRA DE APOIO EM AÇO INOX RETA D=32MM L=40CM E=1,5MM (ABNT NBR 9050:2020)|UN
13.40.65|BARRA APOIO DEFICIENTE TUBO METAL.CROMADO D=1 1/2"|M
13.40.81|GUARDA-CORPO COM PILARETES DE CONCRETO D=150MM A CADA 150CM E 7 TUBOS GALVANIZADO 1 1/4 " E FECHAMENTO INFERIOR EM TELA DE ARAME ONDULADO GALVANIZADO FIO Nº 12, TUBO INDUSTRIAL CHAPA 14 - 2,00M|M
13.40.82|GUARDA CORPO MODELO “TUBOS VERTICAIS”, COM MONTANTES D=2”, FIXAÇÃO A CADA 144CM, TUBOS VERTICAIS INTERMEDIÁRIOS D= 1 1/4", TUBO INDUSTRIAL CHAPA 16 - 1,50MM|M
13.40.83|GUARDA CORPO MODELO “TUBOS VERTICAIS”, COM MONTANTES D=2”, FIXAÇÃO A CADA 144CM, TUBOS VERTICAIS INTERMEDIÁRIOS D= 1 1/4", CORRIMÃO DUPLO, TUBO INDUSTRIAL CHAPA 16 - 1,50MM|M
13.40.84|GUARDA-CORPO MODELO “TIPO TELA”, COM MONTANTES D=2”, A CADA 100CM E FECHAMENTO EM TELA DE ARAME ONDULADO GALVANIZADO FIO Nº 12, FIXADA COM CANTONEIRAS E BARRAS CHATAS, TUBO INDUSTRIAL CHAPA 16 - 1,50MM|M
13.40.85|GUARDA-CORPO MODELO “TIPO TELA”, COM MONTANTES D=2”, A CADA 100CM E FECHAMENTO EM TELA DE ARAME ONDULADO GALVANIZADO FIO Nº 12, FIXADA COM CANTONEIRAS E BARRAS CHATAS, CORRIMÃO DUPLO, TUBO INDUSTRIAL CHAPA 16 - 1,50MM|M
13.55.01|ALÇAPÃO - 60 X 60CM, CAIXILHO CHAPA 18|UN
13.55.02|ALÇAPÃO - 80 X 80CM, CAIXILHO CHAPA 18|UN
13.55.03|QUADRO COM CANTONEIRAS ABAS IGUAIS 1", 31 X 41CM, CHUMBADOR TIPO CAUDA DE ANDORINHA|UN
13.55.21|ESCADA MARINHEIRO - TUBO GALVANIZADO D=3/4" COM GRADIL - TIPO 2|M
13.55.30|BATE-RODAS EM TUBO GALVANIZADO PINTADO D=3"|UN
13.91.04|ALAMBRADO PARA QUADRA ESPORTIVA, TUBOS HORIZONTAIS DE 2" E MONTANTES DE 3", E=2MM, H ATÉ 5,00M|M2
13.91.05|ALAMBRADO CAMPO DE FUTEBOL - PADRÃO SUDECAP - EM TUBOS DE AÇO GALVANIZADO E TELA DE ARAME GALVANIZADA, ALTURA VARIÁVEL (H= 2,00 A 6,00M) - EXCLUSIVE FUNDAÇÃO|M2
13.93.01|GRELHA DE AÇO 0,5X0,5 (CXL) PARA CAIXA PASSAGEM/INSPEÇÃO DE 0,3X0,3 (CXL)|UN
13.93.02|GRELHA DE AÇO 0,6X0,6 (CXL) PARA CAIXA PASSAGEM/INSPEÇÃO DE 0,4X0,4 (CXL)|UN
13.93.03|GRELHA DE AÇO 0,8X0,8 (CXL) PARA CAIXA PASSAGEM/INSPEÇÃO DE 0,6X0,6 (CXL)|UN
13.93.04|GRELHA DE AÇO 1,0X1,0 (CXL) PARA CAIXA PASSAGEM/INSPEÇÃO DE 0,8X0,8 (CXL)|UN
13.93.05|GRELHA DE AÇO 1,2X1,2 (CXL) PARA CAIXA PASSAGEM/INSPEÇÃO DE 1,0X1,0 (CXL)|UN
14.05.01|CHAPISCO APLICADO MANUALMENTE EM ALVENARIAS E ESTRUTURAS DE CONCRETO INTERNAS, ARGAMASSA 1:3 REF 87879|M2
14.05.02|CHAPISCO APLICADO MANUALMENTE EM ALVENARIAS E ESTRUTURAS DE CONCRETO EXTERNAS, ARGAMASSA 1:3 REF 87905|M2
14.05.22|EMBOÇO EM ARGAMASSA 1:3, APLICADO MANUALMENTE EM PAREDES INTERNAS, ESPESSURA ENTRE 10 E 20 MM REF 87535|M2
14.05.25|EMBOÇO EM ARGAMASSA 1:4, APLICADO MANUALMENTE EM PAREDES INTERNAS, ESPESSURA ENTRE 10 E 20 MM REF 87535|M2
14.05.27|EMBOÇO EM ARGAMASSA 1:3, APLICADO MANUALMENTE EM PAREDES EXTERNAS, ESPESSURA ENTRE 20 E 30 MM ADP REF 104233|M2
14.05.28|EMBOÇO EM ARGAMASSA 1:4, APLICADO MANUALMENTE EM PAREDES EXTERNAS, ESPESSURA ENTRE 20 E 30 MM ADP REF 104233|M2
14.05.29|EMBOÇO OU REBOCO EM ARGAMASSA 1:3, APLICADO MANUALMENTE EM TETOS, ESPESSURA ENTRE 10 E 20 MM REF 90408|M2
14.05.32|REBOCO EM ARGAMASSA 1:3, APLICADO MANUALMENTE EM PAREDES INTERNAS, ESPESSURA ENTRE 10 E 20 MM, SEM APLICAÇÃO DE TELA DE REFORÇO REF 104951|M2
14.05.36|REBOCO EM ARGAMASSA 1:4, APLICADO MANUALMENTE EM PAREDES INTERNAS, ESPESSURA ENTRE 10 E 20 MM, SEM APLICAÇÃO DE TELA DE REFORÇO REF 104951|M2
14.05.37|REBOCO EM ARGAMASSA 1:3, APLICADO MANUALMENTE EM PAREDES EXTERNAS, ESPESSURA ENTRE 20 E 30 MM, COM APLICAÇÃO DE TELA DE REFORÇO REF 104233|M2
14.05.38|REBOCO EM ARGAMASSA 1:4, APLICADO MANUALMENTE EM PAREDES EXTERNAS, ESPESSURA ENTRE 20 E 30 MM, COM APLICAÇÃO DE TELA DE REFORÇO REF 104233|M2
14.05.39|REBOCO EM ARGAMASSA 1:3, APLICADO MANUALMENTE EM PAREDES EXTERNAS, ESPESSURA ENTRE 20 E 30 MM, SEM APLICAÇÃO DE TELA DE REFORÇO ADP REF 104233|M2
14.05.40|REBOCO EM ARGAMASSA 1:4, APLICADO MANUALMENTE EM PAREDES EXTERNAS, ESPESSURA ENTRE 20 E 30 MM, SEM APLICAÇÃO DE TELA DE REFORÇO ADP REF 104233|M2
14.07.02|APLICAÇÃO MANUAL DE GESSO DESEMPENADO EM PAREDES, ESPESSURA 5 MM REF 87418|M2
14.07.03|APLICAÇÃO MANUAL DE GESSO DESEMPENADO EM TETOS, ESPESSURA 5 MM REF 87411|M2
14.17.22|REVESTIMENTO DE PAREDES INTERNAS, COM CERÂMICA EXTRA, DIMENSÕES APROXIMADAS DE 30 X 60CM, APLICADAS A MEIA ALTURA DAS PAREDES REF 87275|M2
14.17.23|REVESTIMENTO DE PAREDES INTERNAS, COM CERÂMICA EXTRA, DIMENSÕES APROXIMADAS DE 30 X 60CM, APLICADAS NA ALTURA INTEIRA DAS PAREDES REF 87273|M2
14.17.24|REVESTIMENTO DE PAREDES INTERNAS, COM CERÂMICA EXTRA, DIMENSÕES APROXIMADAS DE 60 X 60CM, APLICADAS A MEIA ALTURA DAS PAREDES REF 104612|M2
14.17.25|REVESTIMENTO DE PAREDES INTERNAS, COM CERÂMICA EXTRA, DIMENSÕES APROXIMADAS DE 60 X 60CM, APLICADAS NA ALTURA INTEIRA DAS PAREDES REF 104611|M2
14.17.26|REVESTIMENTO DE PAREDES INTERNAS, COM PORCELANATO, DIMENSÕES APROXIMADAS DE 30 X 60CM, APLICADAS A MEIA ALTURA DAS PAREDES REF 87275|M2
14.17.27|REVESTIMENTO DE PAREDES INTERNAS, COM PORCELANATO, DIMENSÕES APROXIMADAS DE 30 X 60CM, APLICADAS NA ALTURA INTEIRA DAS PAREDES REF 87273|M2
14.17.28|REVESTIMENTO DE PAREDES INTERNAS, COM PORCELANATO, DIMENSÕES APROXIMADAS DE 60 X 60CM, APLICADAS A MEIA ALTURA DAS PAREDES REF 104612|M2
14.17.29|REVESTIMENTO DE PAREDES INTERNAS, COM PORCELANATO, DIMENSÕES APROXIMADAS DE 60 X 60CM, APLICADAS NA ALTURA INTEIRA DAS PAREDES REF 104611|M2
14.17.30|REVESTIMENTO DE PAREDES EXTERNAS COM PLACAS CERÂMICAS, 10 X 10CM, REF 104588|M2
14.17.31|REVESTIMENTO DE PAREDES EXTERNAS COM PLACAS CERÂMICAS, 7 X 26CM, REF 104588|M2
14.21.05|ARDOSIA 40 X 40 CM|M2
14.21.10|MARMORE BRANCO NACIONAL, E= 2 CM|M2
14.21.11|GRANITO CINZA CORUMBA E=2CM|M2
14.35.02|CANTONEIRA DE ALUMÍNIO PARA ACABAMENTO DE QUINA DS-020|M
15.02.05|PISO DE TRANSIÇÃO, E= 6,0CM, SEM JUNTA FCK>= 20MPA (MANUAL)|M2
15.02.07|PISO DE TRANSIÇÃO, E= 8,0CM, SEM JUNTA FCK >= 20MPA (MANUAL)|M2
15.02.09|PISO DE TRANSIÇÃO, E= 10,0CM, SEM JUNTA FCK >= 20MPA|M2
15.02.15|PISO DE TRANSIÇÃO, E= 6,0CM, COM JUNTA DE MADEIRA DE 2 X 2M|M2
15.02.17|PISO DE TRANSIÇÃO, E= 8,0CM, COM JUNTA DE MADEIRA DE 2 X 2M|M2
15.02.19|PISO DE TRANSIÇÃO, E= 10,0CM, COM JUNTA DE MADEIRA DE 2 X 2M|M2
15.04.05|CONTRAPISO DESEMPENADO, COM ARGAMASSA 1:3 SEM JUNTA, E= 2,0CM|M2
15.04.06|CONTRAPISO DESEMPENADO, COM ARGAMASSA 1:3 SEM JUNTA, E= 2,5CM|M2
15.04.07|CONTRAPISO DESEMPENADO, COM ARGAMASSA 1:3 SEM JUNTA, E= 3,0CM|M2
15.05.06|PISO CIMENTO DESEMPENADO FELTRADO, ARGAMASSA 1:3, E= 2,5CM, COM JUNTA DE 2 X 2M|M2
15.05.07|PISO CIMENTO DESEMPENADO FELTRADO, ARGAMASSA 1:3, E= 3,0CM, COM JUNTA DE 2 X 2M|M2
15.05.16|PISO CIMENTO DESEMPENADO FELTRADO, ARGAMASSA 1:3, E= 2,5CM, COM JUNTA DE 1 X 1M|M2
15.05.17|PISO CIMENTO DESEMPENADO FELTRADO, ARGAMASSA 1:3, E= 3,0CM, COM JUNTA DE 1 X 1M|M2
15.05.26|PISO CIMENTO DESEMPENADO FELTRADO, ARGAMASSA 1:3, E= 2,5CM, COM JUNTA DE 0,60 X 0,60M|M2
15.05.27|PISO CIMENTO DESEMPENADO FELTRADO, ARGAMASSA 1:3, E= 3,0CM, COM JUNTA DE 0,60 X 0,60M|M2
15.06.05|PISO CIMENTADO NATADO COM ARGAMASSA 1:3, SEM JUNTA, E= 2,0CM|M2
15.06.06|PISO CIMENTADO NATADO COM ARGAMASSA 1:3, SEM JUNTA, E= 2,5CM|M2
15.06.07|PISO CIMENTADO NATADO COM ARGAMASSA 1:3, SEM JUNTA, E= 3,0CM|M2
15.07.06|PISO CIMENTADO NATADO COM ARGAMASSA 1:3, E= 2,5CM COM JUNTA DE 2 X 2M|M2
15.07.07|PISO CIMENTADO NATADO COM ARGAMASSA 1:3, E= 3,0CM COM JUNTA DE 2 X 2M|M2
15.07.16|PISO CIMENTADO NATADO COM ARGAMASSA 1:3, E= 2,5CM COM JUNTA DE 1 X 1M|M2
15.07.17|PISO CIMENTADO NATADO COM ARGAMASSA 1:3, E= 3,0CM COM JUNTA DE 1 X 1M|M2
15.07.26|PISO CIMENTADO NATADO COM ARGAMASSA 1:3, E= 2,5CM COM JUNTA DE 0,60 X 0,60M|M2
15.07.27|PISO CIMENTADO NATADO COM ARGAMASSA 1:3, E= 3,0CM COM JUNTA DE 0,60 X 0,60M|M2
15.08.01|PISO CIMENTADO ACABAMENTO LISO, ARGAMASSA 1:3, JUNTA SECA, E= 2,0CM|M2
15.08.02|PISO CIMENTADO ACABAMENTO LISO, ARGAMASSA 1:3, JUNTA SECA, E= 3,0CM|M2
15.15.05|TACO DE IPÊ EXTRA 7 X 21 CM|M2
15.17.23|ASSENTAMENTO PISO CERÂMICO, PLACAS ATÉ 2025 CM2, EM AMBIENTES DE ÁREA MENOR QUE 5 M2 REF 87246|M2
15.17.24|ASSENTAMENTO PISO CERÂMICO, PLACAS ATÉ 2025 CM2, EM AMBIENTES DE ÁREA ENTRE 5 E 10 M2 REF 87247|M2
15.17.25|ASSENTAMENTO PISO CERÂMICO, PLACAS ATÉ 2025 CM2, EM AMBIENTES DE ÁREA MAIOR QUE 10 M2 REF 87248|M2
15.20.05|PISO DE ARDÓSIA 40 X 40CM|M2
15.20.07|PISO DE MÁRMORE BRANCO NACIONAL E= 2CM|M2
15.20.09|PISO DE MÁRMORE BRANCO NACIONAL E= 3CM|M2
15.22.05|PISO DE LADRILHO HIDRÁULICO 20 X 20CM, NA COR NATURAL|M2
15.22.10|PISO DE LADRILHO HIDRÁULICO 20 X 20CM, DIRECIONAL EM COR AMARELA/VERMELHA|M2
15.22.11|PISO DE LADRILHO HIDRÁULICO 20 X 20CM, TATIL EM COR AMARELA/VERMELHA|M2
15.25.05|PISO VINÍLICO 30 X 30 CM E= 2MM FIXADO COM COLA|M2
15.25.25|PISO DE BORRACHA PASTILHADO 50X50CMX3MM COM COLA PLURIGOMA|M2
15.25.26|PISO DE BORRACHA RECICLADA COR PRETA (PLAYGROUND) 50x50CM 15MM|M2
15.25.27|PISO EM BORRACHA MONOLÍTICA, 70MM, BASE PRETA 60MM E CAMADA PIGMENTADA 10MM|M2
15.25.28|PISO DE BORRACHA PASTILHADO 100X100CMX50MM COM COLA PLURIGOMA REF SUDECAP 15.25.26|M2
15.33.05|PISO DE TIJOLO CERÂMICO MACIÇO PRENSADO, TIPO MORGAN OU EQUIVALENTE|M2
15.35.01|PASSEIO / PISO DE CONCRETO, 20MPA, H=6CM, JUNTA MANUAL A CADA 2M|M2
15.35.02|PASSEIO / PISO DE CONCRETO, 20MPA, H=8CM (CONCRETO 6CM, ARGAMASSA 2CM), JUNTA MANUAL A CADA 2M|M2
15.35.03|PASSEIO / PISO DE CONCRETO ARMADO, 20MPA, H=8CM, JUNTA MANUAL A CADA 2M|M2
15.35.04|PASSEIO / PISO DE CONCRETO USINADO ARMADO, 20MPA, H=8CM, JUNTA SERRADA A CADA 3M|M2
15.35.05|PASSEIO / PISO DE CONCRETO ARMADO POLIDO, 30MPA, H=8CM, JUNTA SERRADA A CADA 3M|M2
15.35.34|APLICAÇÃO DE LONA PLÁSTICA (150 MICRA) PARA EXECUÇÃO DE PAVIMENTOS DE CONCRETO REF 97113|M2
15.35.35|APLICAÇÃO DE LONA PLÁSTICA (200 MICRA) PARA EXECUÇÃO DE PAVIMENTOS DE CONCRETO REF 97113|M2
15.37.05|CALÇADA PORTUGUESA - FORNECIMENTO E ASSENTAMENTO, INCLUSIVE COLCHÃO|M2
15.37.10|REMOÇÃO E REASSENTAMENTO DE CALÇADA PORTUGUESA|M2
15.40.04|RODAPÉ DE SUCUPIRA OU IPÊ H= 7CM|M
15.46.02|RODAPÉ DE ARDÓSIA H= 5CM|M
15.46.04|RODAPÉ DE ARDÓSIA H= 7CM|M
15.46.08|RODAPÉ DE MÁRMORE BRANCO, H= 7CM|M
15.48.02|RODAPÉ DE ARGAMASSA 1:3, H= 5CM|M
15.48.04|RODAPÉ DE ARGAMASSA 1:3, H= 7CM|M
15.54.02|SOLEIRA DE MÁRMORE BRANCO, E= 2CM|M2
15.54.03|SOLEIRA DE MÁRMORE BRANCO, E= 3CM|M2
15.54.05|SOLEIRA DE ARDÓSIA, E= 2CM|M2
15.54.07|SOLEIRA DE GRANITO CINZA CORUMBÁ E= 2CM|M2
15.58.02|PEITORIL DE MÁRMORE BRANCO, E= 2CM|M2
15.58.03|PEITORIL DE MÁRMORE BRANCO, E= 3CM|M2
15.58.05|PEITORIL DE ARDÓSIA, E= 2CM|M2
15.60.20|PEITORIL DE CONCRETO, FCK >= 20MPA, L= 20CM|M
15.60.25|PEITORIL DE CONCRETO, FCK >= 20MPA, L= 25CM|M
15.60.36|PEITORIL DE CONCRETO, FCK >= 20MPA, L= 36CM|M
15.60.40|PEITORIL DE CONCRETO, FCK >= 20MPA, L= 40CM|M
15.60.56|PEITORIL DE CONCRETO, FCK >= 20MPA, L= 56CM|M
15.60.60|PEITORIL DE CONCRETO, FCK >= 20MPA, PARA J1, COM C=2,20M|M
15.60.61|PEITORIL DE CONCRETO, FCK >= 20MPA, PARA J7, COM C=3,20M|M
15.63.01|LANÇAMENTO, ESPALHAMENTO E COMPACTAÇÃO DE SOLO EM ÁREA DE PASSEIO|M3
16.02.01|VIDRO LISO INCOLOR, E = 4 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE, FORNECIMENTO E INSTALAÇÃO REF 102162|M2
16.02.04|VIDRO LISO INCOLOR, E = 5 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE, FORNECIMENTO E INSTALAÇÃO REF 102164|M2
16.02.05|VIDRO LISO INCOLOR, E = 6 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE, FORNECIMENTO E INSTALAÇÃO REF 102166|M2
